point_id,latitude,longitude,elevation_m,elevation_smoothed_m,distance_from_start_m,segment_length_m,elevation_delta_m,slope_pct,slope_deg,slope_smoothed_pct,bearing_deg
2068,43.83951151,132.09502719,113.86,113.86,103400,50,-0.454,-0.90771,-0.52006,-0.90771,335.562
2069,43.83992089,132.09476927,113.406,113.406,103450,50,-0.454,-0.90771,-0.52006,-0.90771,335.562
2070,43.84033026,132.09451136,112.952,112.952,103500,50,-0.454,-0.90771,-0.52006,-0.90771,335.562
2071,43.84073964,132.09425344,112.498,112.498,103550,50,-0.454,-0.90771,-0.52006,-0.90771,335.562
2072,43.84114901,132.09399551,112.044,112.044,103600,50,-0.454,-0.90771,-0.52006,-0.90771,335.562
2073,43.84155838,132.09373758,111.59,111.58,103650,50,-0.454,-0.90771,-0.52006,-0.92795,335.561
2074,43.84196775,132.09347965,111.137,111.102,103700,50,-0.454,-0.90771,-0.52006,-0.95691,335.561
2075,43.84237639,132.09321949,110.632,110.609,103750,50,-0.504,-1.00892,-0.57805,-0.98588,335.335
2076,43.8427847,132.09295835,110.106,110.102,103800,50,-0.526,-1.05252,-0.60303,-1.01484,335.238
2077,43.84319302,132.09269721,109.58,109.58,103850,50,-0.526,-1.05252,-0.60303,-1.0438,335.238
2078,43.84360133,132.09243607,109.053,109.053,103900,50,-0.526,-1.05252,-0.60303,-1.05252,335.238
2079,43.84400965,132.09217493,108.527,108.527,103950,50,-0.526,-1.05252,-0.60303,-1.05252,335.237
2080,43.84441796,132.09191378,108.001,108.001,104000,50,-0.526,-1.05252,-0.60303,-1.05252,335.237
2081,43.84482627,132.09165263,107.475,107.475,104050,50,-0.526,-1.05252,-0.60303,-1.05252,335.237
2082,43.84523459,132.09139147,106.948,106.948,104100,50,-0.526,-1.05252,-0.60303,-1.05252,335.237
2083,43.8456429,132.09113032,106.422,106.422,104150,50,-0.526,-1.05252,-0.60303,-1.05252,335.237
2084,43.84605121,132.09086915,105.896,105.896,104200,50,-0.526,-1.05252,-0.60303,-1.05252,335.236
2085,43.84645952,132.09060799,105.37,105.37,104250,50,-0.526,-1.05252,-0.60303,-1.05252,335.236
2086,43.84686783,132.09034682,104.843,104.843,104300,50,-0.526,-1.05252,-0.60303,-1.05252,335.236
2087,43.84727614,132.09008565,104.317,104.317,104350,50,-0.526,-1.05252,-0.60303,-1.05252,335.236
2088,43.84768445,132.08982447,103.791,103.755,104400,50,-0.526,-1.05252,-0.60303,-1.12431,335.236
2089,43.84809276,132.08956329,103.265,103.121,104450,50,-0.526,-1.05252,-0.60303,-1.26865,335.236
2090,43.84849945,132.08929735,102.559,102.414,104500,50,-0.706,-1.41145,-0.80865,-1.41299,334.753
2091,43.8489045,132.08902661,101.672,101.635,104550,50,-0.887,-1.77423,-1.01645,-1.55733,334.265
2092,43.84930956,132.08875587,100.785,100.785,104600,50,-0.887,-1.77423,-1.01645,-1.70167,334.264
2093,43.84971462,132.08848512,99.897,99.897,104650,50,-0.887,-1.77423,-1.01645,-1.77423,334.264
2094,43.85011967,132.08821437,99.01,99.163,104700,50,-0.887,-1.77423,-1.01645,-1.46868,334.264
2095,43.85052473,132.08794361,98.123,98.606,104750,50,-0.887,-1.77423,-1.01645,-1.11383,334.264
2096,43.85091892,132.08764389,98.0,98.227,104800,50,-0.123,-0.24648,-0.14122,-0.75899,331.263
2097,43.85131136,132.08733949,98.0,98.025,104850,50,0.0,0.0,0.0,-0.40414,330.779
2098,43.85170379,132.08703509,98.0,98.0,104900,50,0.0,0.0,0.0,-0.0493,330.779
2099,43.85209623,132.08673068,98.0,98.0,104950,50,0.0,0.0,0.0,0.0,330.779
2100,43.85248867,132.08642627,98.0,98.0,105000,50,0.0,0.0,0.0,0.0,330.778
2101,43.8528811,132.08612186,98.0,98.0,105050,50,0.0,0.0,0.0,0.0,330.778
2102,43.85327353,132.08581744,98.0,98.0,105100,50,0.0,0.0,0.0,0.0,330.778
2103,43.85366597,132.08551301,98.0,98.0,105150,50,0.0,0.0,0.0,0.0,330.778
2104,43.8540584,132.08520859,98.0,98.0,105200,50,0.0,0.0,0.0,0.0,330.778
2105,43.85445083,132.08490416,98.0,98.0,105250,50,0.0,0.0,0.0,0.0,330.777
2106,43.85484326,132.08459972,98.0,98.0,105300,50,0.0,0.0,0.0,0.0,330.777
2107,43.85523569,132.08429528,98.0,98.0,105350,50,0.0,0.0,0.0,0.0,330.777
2108,43.85562812,132.08399084,98.0,97.984,105400,50,0.0,0.0,0.0,-0.03224,330.777
2109,43.85602055,132.08368639,98.0,97.919,105450,50,0.0,0.0,0.0,-0.13033,330.777
2110,43.85641094,132.08337706,97.919,97.805,105500,50,-0.081,-0.16119,-0.09236,-0.22842,330.258
2111,43.85679718,132.08305774,97.674,97.641,105550,50,-0.245,-0.49045,-0.28101,-0.32651,329.199
2112,43.85718341,132.08273842,97.429,97.429,105600,50,-0.245,-0.49045,-0.28101,-0.4246,329.199
2113,43.85756965,132.0824191,97.184,97.184,105650,50,-0.245,-0.49045,-0.28101,-0.49045,329.199
2114,43.85795588,132.08209977,96.939,96.939,105700,50,-0.245,-0.49045,-0.28101,-0.49045,329.199
2115,43.85834212,132.08178044,96.693,96.693,105750,50,-0.245,-0.49045,-0.28101,-0.49045,329.198
2116,43.85872835,132.0814611,96.448,96.448,105800,50,-0.245,-0.49045,-0.28101,-0.49045,329.198
2117,43.85911458,132.08114176,96.203,96.203,105850,50,-0.245,-0.49045,-0.28101,-0.49045,329.198
2118,43.85950081,132.08082242,95.958,95.958,105900,50,-0.245,-0.49045,-0.28101,-0.49045,329.198
2119,43.85988704,132.08050307,95.712,95.712,105950,50,-0.245,-0.49045,-0.28101,-0.49045,329.198
2120,43.86027327,132.08018372,95.467,95.467,106000,50,-0.245,-0.49045,-0.28101,-0.49045,329.197
2121,43.8606595,132.07986436,95.222,95.222,106050,50,-0.245,-0.49045,-0.28101,-0.49045,329.197
2122,43.86104573,132.079545,94.977,94.977,106100,50,-0.245,-0.49045,-0.28101,-0.49045,329.197
2123,43.86143195,132.07922564,94.731,94.731,106150,50,-0.245,-0.49045,-0.28101,-0.49045,329.197
2124,43.86181818,132.07890627,94.486,94.485,106200,50,-0.245,-0.49045,-0.28101,-0.49285,329.196
2125,43.8622044,132.0785869,94.241,94.169,106250,50,-0.245,-0.49045,-0.28101,-0.6324,329.196
2126,43.86259062,132.07826751,93.99,93.783,106300,50,-0.251,-0.50242,-0.28786,-0.77195,329.194
2127,43.86297644,132.07794719,93.396,93.327,106350,50,-0.594,-1.18822,-0.68077,-0.91151,329.096
2128,43.86336226,132.07762688,92.802,92.802,106400,50,-0.594,-1.18822,-0.68077,-1.05106,329.096
2129,43.86374808,132.07730656,92.207,92.207,106450,50,-0.594,-1.18822,-0.68077,-1.18822,329.096
2130,43.8641339,132.07698623,91.613,91.613,106500,50,-0.594,-1.18822,-0.68077,-1.18822,329.096
2131,43.86451972,132.07666591,91.019,91.019,106550,50,-0.594,-1.18822,-0.68077,-1.18822,329.095
2132,43.86490554,132.07634557,90.425,90.425,106600,50,-0.594,-1.18822,-0.68077,-1.18822,329.095
2133,43.86529135,132.07602524,89.831,89.831,106650,50,-0.594,-1.18822,-0.68077,-1.18822,329.095
2134,43.86567717,132.0757049,89.237,89.237,106700,50,-0.594,-1.18822,-0.68077,-1.18822,329.095
2135,43.86606299,132.07538455,88.643,88.643,106750,50,-0.594,-1.18822,-0.68077,-1.18822,329.094
2136,43.8664488,132.0750642,88.049,88.049,106800,50,-0.594,-1.18822,-0.68077,-1.18822,329.094
2137,43.86683461,132.07474385,87.455,87.455,106850,50,-0.594,-1.18822,-0.68077,-1.18822,329.094
2138,43.86722043,132.07442349,86.86,86.86,106900,50,-0.594,-1.18822,-0.68077,-1.18822,329.094
2139,43.86760624,132.07410313,86.266,86.266,106950,50,-0.594,-1.18822,-0.68077,-1.18822,329.094
2140,43.86799205,132.07378277,85.672,85.672,107000,50,-0.594,-1.18822,-0.68077,-1.18822,329.093
2141,43.86837786,132.0734624,85.078,85.022,107050,50,-0.594,-1.18822,-0.68077,-1.30148,329.093
2142,43.86876367,132.07314203,84.484,84.065,107100,50,-0.594,-1.18822,-0.68077,-1.91286,329.093
2143,43.86914813,132.07281865,83.607,82.803,107150,50,-0.877,-1.75453,-1.00517,-2.52425,328.769
2144,43.86952671,132.07248208,81.484,81.235,107200,50,-2.123,-4.24513,-2.43082,-3.13563,327.343
2145,43.86990529,132.07214551,79.362,79.362,107250,50,-2.123,-4.24513,-2.43082,-3.74701,327.343
2146,43.87028386,132.07180894,77.239,77.239,107300,50,-2.123,-4.24513,-2.43082,-4.24513,327.343
2147,43.87066244,132.07147236,75.117,75.117,107350,50,-2.123,-4.24513,-2.43082,-4.24513,327.343
2148,43.87104101,132.07113577,72.994,73.327,107400,50,-2.123,-4.24513,-2.43082,-3.57851,327.342
2149,43.87141958,132.07079918,70.871,72.103,107450,50,-2.123,-4.24513,-2.43082,-2.44762,327.342
2150,43.87178269,132.07043255,70.415,71.445,107500,50,-0.456,-0.91203,-0.52254,-1.31673,323.949
2151,43.87213502,132.070045,71.12,71.352,107550,50,0.705,1.40932,0.80743,-0.18584,321.587
2152,43.87248735,132.06965744,71.825,71.825,107600,50,0.705,1.40932,0.80743,0.94505,321.587
2153,43.87283968,132.06926987,72.529,72.529,107650,50,0.705,1.40932,0.80743,1.40932,321.587
2154,43.87319201,132.0688823,73.234,73.105,107700,50,0.705,1.40932,0.80743,1.15199,321.586
2155,43.87354434,132.06849473,73.939,73.294,107750,50,0.705,1.40932,0.80743,0.3765,321.586
2156,43.87388598,132.06808922,74.0,73.001,107800,50,0.061,0.12265,0.07027,-0.58446,319.448
2157,43.87422952,132.06768677,72.766,72.229,107850,50,-1.234,-2.46814,-1.41385,-1.54542,319.82
2158,43.87457416,132.06728611,71.068,70.975,107900,50,-1.698,-3.39546,-1.94471,-2.50637,320.036
2159,43.8749188,132.06688544,69.37,69.518,107950,50,-1.698,-3.39546,-1.94471,-2.91569,320.036
2160,43.87526343,132.06648477,67.673,68.211,108000,50,-1.698,-3.39546,-1.94471,-2.61368,320.035
2161,43.87557595,132.06603919,66.711,67.148,108050,50,-0.962,-1.92393,-1.10219,-2.12621,314.215
2162,43.87586738,132.06556414,66.232,66.328,108100,50,-0.479,-0.95811,-0.54894,-1.63874,310.399
2163,43.8761588,132.06508909,65.753,65.753,108150,50,-0.479,-0.95811,-0.54894,-1.15127,310.399
2164,43.87645023,132.06461403,65.274,65.274,108200,50,-0.479,-0.95811,-0.54894,-0.95811,310.399
2165,43.87674165,132.06413896,64.795,64.793,108250,50,-0.479,-0.95811,-0.54894,-0.96144,310.398
2166,43.87703307,132.06366389,64.316,64.307,108300,50,-0.479,-0.95811,-0.54894,-0.97119,310.398
2167,43.87732513,132.06318958,63.828,63.817,108350,50,-0.487,-0.97476,-0.55848,-0.98095,310.506
2168,43.87761844,132.06271675,63.325,63.321,108400,50,-0.503,-1.00689,-0.57689,-0.99071,310.714
2169,43.87791175,132.06224391,62.821,62.821,108450,50,-0.503,-1.00689,-0.57689,-1.00046,310.714
2170,43.87820505,132.06177107,62.318,62.318,108500,50,-0.503,-1.00689,-0.57689,-1.00689,310.714
2171,43.87849835,132.06129822,61.814,61.814,108550,50,-0.503,-1.00689,-0.57689,-1.00689,310.713
2172,43.87879165,132.06082537,61.311,61.311,108600,50,-0.503,-1.00689,-0.57689,-1.00689,310.713
2173,43.87908495,132.06035251,60.807,60.807,108650,50,-0.503,-1.00689,-0.57689,-1.00689,310.713
2174,43.87937824,132.05987965,60.304,60.304,108700,50,-0.503,-1.00689,-0.57689,-1.00689,310.713
2175,43.87967154,132.05940678,59.801,59.801,108750,50,-0.503,-1.00689,-0.57689,-1.00689,310.712
2176,43.87996483,132.05893391,59.297,59.297,108800,50,-0.503,-1.00689,-0.57689,-1.00689,310.712
2177,43.88025812,132.05846104,58.794,58.794,108850,50,-0.503,-1.00689,-0.57689,-1.00689,310.712
2178,43.88055141,132.05798816,58.29,58.29,108900,50,-0.503,-1.00689,-0.57689,-1.00689,310.711
2179,43.8808447,132.05751527,57.787,57.787,108950,50,-0.503,-1.00689,-0.57689,-1.00689,310.711
2180,43.88113798,132.05704238,57.283,57.283,109000,50,-0.503,-1.00689,-0.57689,-1.00689,310.711
2181,43.88143126,132.05656949,56.78,56.78,109050,50,-0.503,-1.00689,-0.57689,-1.00689,310.71
2182,43.88172454,132.05609659,56.276,56.276,109100,50,-0.503,-1.00689,-0.57689,-1.00689,310.71
2183,43.88201782,132.05562369,55.773,55.773,109150,50,-0.503,-1.00689,-0.57689,-1.00689,310.71
2184,43.8823111,132.05515078,55.27,55.27,109200,50,-0.503,-1.00689,-0.57689,-1.00689,310.709
2185,43.88260437,132.05467787,54.766,54.766,109250,50,-0.503,-1.00689,-0.57689,-1.00689,310.709
2186,43.88289765,132.05420495,54.263,54.263,109300,50,-0.503,-1.00689,-0.57689,-1.00689,310.709
2187,43.88319092,132.05373203,53.759,53.759,109350,50,-0.503,-1.00689,-0.57689,-1.00689,310.708
2188,43.88348419,132.0532591,53.256,53.256,109400,50,-0.503,-1.00689,-0.57689,-1.00689,310.708
2189,43.88377745,132.05278617,52.752,52.752,109450,50,-0.503,-1.00689,-0.57689,-1.00689,310.708
2190,43.88407072,132.05231323,52.249,52.249,109500,50,-0.503,-1.00689,-0.57689,-1.00689,310.707
2191,43.88436398,132.05184029,51.745,51.745,109550,50,-0.503,-1.00689,-0.57689,-1.00689,310.707
2192,43.88465724,132.05136735,51.242,51.242,109600,50,-0.503,-1.00689,-0.57689,-1.00689,310.707
2193,43.8849505,132.0508944,50.739,50.739,109650,50,-0.503,-1.00689,-0.57689,-1.00689,310.706
2194,43.88524376,132.05042144,50.235,50.235,109700,50,-0.503,-1.00689,-0.57689,-1.00689,310.706
2195,43.88553701,132.04994848,49.732,49.732,109750,50,-0.503,-1.00689,-0.57689,-1.00689,310.706
2196,43.88583027,132.04947552,49.228,49.228,109800,50,-0.503,-1.00689,-0.57689,-1.00689,310.705
2197,43.88612352,132.04900255,48.725,48.725,109850,50,-0.503,-1.00689,-0.57689,-1.00689,310.705
2198,43.88641677,132.04852958,48.221,48.221,109900,50,-0.503,-1.00689,-0.57689,-1.00689,310.705
2199,43.88671001,132.0480566,47.718,47.718,109950,50,-0.503,-1.00689,-0.57689,-1.00689,310.704
2200,43.88700326,132.04758362,47.214,47.214,110000,50,-0.503,-1.00689,-0.57689,-1.00689,310.704
2201,43.8872965,132.04711063,46.711,46.711,110050,50,-0.503,-1.00689,-0.57689,-1.00689,310.704
2202,43.88758974,132.04663764,46.208,46.208,110100,50,-0.503,-1.00689,-0.57689,-1.00689,310.703
2203,43.88788298,132.04616464,45.704,45.704,110150,50,-0.503,-1.00689,-0.57689,-1.00689,310.703
2204,43.88817622,132.04569164,45.201,45.201,110200,50,-0.503,-1.00689,-0.57689,-1.00689,310.703
2205,43.88846946,132.04521864,44.697,44.697,110250,50,-0.503,-1.00689,-0.57689,-1.00689,310.702
2206,43.88876269,132.04474562,44.194,44.194,110300,50,-0.503,-1.00689,-0.57689,-1.00689,310.702
2207,43.88905592,132.04427261,43.69,43.806,110350,50,-0.503,-1.00689,-0.57689,-0.77511,310.702
2208,43.88934915,132.04379959,43.187,43.603,110400,50,-0.503,-1.00689,-0.57689,-0.4065,310.701
2209,43.88964317,132.04332751,43.263,43.584,110450,50,0.076,0.15202,0.0871,-0.03788,310.834
2210,43.88993765,132.04285599,43.681,43.749,110500,50,0.418,0.83618,0.47908,0.33073,310.912
2211,43.89023213,132.04238446,44.099,44.099,110550,50,0.418,0.83618,0.47908,0.69934,310.912
2212,43.89052661,132.04191293,44.517,44.519,110600,50,0.418,0.83618,0.47908,0.83983,310.912
2213,43.89082109,132.04144139,44.935,44.953,110650,50,0.418,0.83618,0.47908,0.86847,310.911
2214,43.89111804,132.040973,45.362,45.402,110700,50,0.427,0.85444,0.48955,0.8971,311.339
2215,43.8914319,132.04052618,45.852,45.865,110750,50,0.49,0.97936,0.56111,0.92574,314.266
2216,43.89174575,132.04007936,46.342,46.342,110800,50,0.49,0.97936,0.56111,0.95438,314.266
2217,43.89205961,132.03963253,46.832,46.832,110850,50,0.49,0.97936,0.56111,0.97936,314.266
2218,43.89237346,132.03918569,47.321,47.321,110900,50,0.49,0.97936,0.56111,0.97936,314.265
2219,43.89268731,132.03873885,47.811,47.892,110950,50,0.49,0.97936,0.56111,1.1408,314.265
2220,43.89300116,132.03829201,48.301,48.598,111000,50,0.49,0.97936,0.56111,1.4132,314.265
2221,43.89333874,132.03788183,49.194,49.441,111050,50,0.893,1.78658,1.02353,1.68559,318.794
2222,43.89369261,132.03749685,50.365,50.296,111100,50,1.171,2.34133,1.34124,1.71054,321.905
2223,43.89404649,132.03711187,51.535,51.083,111150,50,1.171,2.34133,1.34124,1.57254,321.905
2224,43.89440042,132.03672698,52.087,51.745,111200,50,0.552,1.10412,0.63259,1.32431,321.916
2225,43.89475438,132.03634215,52.232,52.25,111250,50,0.145,0.28934,0.16578,1.01067,321.923
2226,43.89511508,132.03596984,52.505,52.096,111300,50,0.273,0.54541,0.31249,-0.30894,323.358
2227,43.89548177,132.03560868,52.891,51.208,111350,50,0.387,0.77314,0.44297,-1.77529,324.635
2228,43.89586017,132.0352721,50.763,49.764,111400,50,-2.128,-4.25671,-2.43745,-2.88821,327.342
2229,43.89624317,132.03494515,47.649,47.845,111450,50,-3.114,-6.2276,-3.56355,-3.83793,328.403
2230,43.8966297,132.03462647,45.011,45.607,111500,50,-2.638,-5.27529,-3.01972,-4.47647,329.285
2231,43.89702021,132.03431709,42.91,43.794,111550,50,-2.102,-4.2032,-2.40684,-3.62513,330.279
2232,43.89741508,132.03401894,41.7,42.604,111600,50,-1.21,-2.41954,-1.38602,-2.3796,331.45
2233,43.89781587,132.03373601,41.7,41.736,111650,50,0.0,0.0,0.0,-1.73678,333.039
2234,43.89821665,132.03345308,41.7,40.893,111700,50,0.0,0.0,0.0,-1.68499,333.039
2235,43.89862242,132.0331846,40.669,39.898,111750,50,-1.031,-2.06116,-1.18079,-1.98994,334.509
2236,43.89903273,132.03292932,38.697,38.509,111800,50,-1.972,-3.94428,-2.25873,-2.7788,335.853
2237,43.89944305,132.03267404,36.725,37.256,111850,50,-1.972,-3.94428,-2.25873,-2.5053,335.853
2238,43.89985336,132.03241875,34.753,36.273,111900,50,-1.972,-3.94428,-2.25873,-1.96668,335.853
2239,43.90027383,132.03219803,35.437,35.597,111950,50,0.684,1.36748,0.78346,-1.35132,339.281
2240,43.90069565,132.03198185,35.753,35.346,112000,50,0.316,0.63195,0.36208,-0.5035,339.732
2241,43.90111828,132.03176904,35.319,35.518,112050,50,-0.434,-0.86748,-0.49701,0.34431,340.059
2242,43.9015475,132.03158303,35.466,35.583,112100,50,0.147,0.29479,0.1689,0.12977,342.659
2243,43.90197672,132.03139701,35.614,35.52,112150,50,0.147,0.29479,0.1689,-0.12549,342.658
2244,43.90240595,132.031211,35.761,35.446,112200,50,0.147,0.29479,0.1689,-0.14803,342.658
2245,43.90283989,132.03104808,35.439,35.19,112250,50,-0.322,-0.64436,-0.36918,-0.51091,344.864
2246,43.90327553,132.03089343,34.949,34.774,112300,50,-0.49,-0.98018,-0.56158,-0.83215,345.652
2247,43.90371491,132.03076098,34.189,34.276,112350,50,-0.76,-1.51959,-0.87059,-0.99598,347.746
2248,43.90415532,132.03063526,33.533,33.79,112400,50,-0.656,-1.31141,-0.75134,-0.97198,348.377
2249,43.90459752,132.03052208,33.271,33.337,112450,50,-0.262,-0.52435,-0.30043,-0.90767,349.552
2250,43.90503973,132.03040891,33.009,32.968,112500,50,-0.262,-0.52435,-0.30043,-0.73645,349.552
2251,43.90548652,132.03033902,32.68,32.665,112550,50,-0.329,-0.65866,-0.37738,-0.60686,353.57
2252,43.90593348,132.03027069,32.348,32.348,112600,50,-0.332,-0.66347,-0.38013,-0.63468,353.714
2253,43.90638043,132.03020235,32.016,32.039,112650,50,-0.332,-0.66347,-0.38013,-0.61782,353.714
2254,43.90682739,132.03013401,31.685,31.783,112700,50,-0.332,-0.66347,-0.38013,-0.51189,353.714
2255,43.9072751,132.03007755,31.465,31.593,112750,50,-0.22,-0.44002,-0.25211,-0.3792,354.808
2256,43.90772393,132.03004117,31.4,31.44,112800,50,-0.065,-0.12902,-0.07392,-0.30611,356.658
2257,43.90817347,132.03002651,31.4,31.292,112850,50,0.0,0.0,0.0,-0.29576,358.655
2258,43.90862304,132.03002328,31.251,31.127,112900,50,-0.149,-0.29802,-0.17075,-0.3301,359.703
2259,43.90907266,132.03003208,30.945,30.861,112950,50,-0.306,-0.61172,-0.35049,-0.5327,0.807
2260,43.90952227,132.03004087,30.639,30.468,113000,50,-0.306,-0.61172,-0.35049,-0.78536,0.807
2261,43.90997151,132.03006726,30.068,29.975,113050,50,-0.571,-1.14205,-0.65432,-0.98517,2.423
2262,43.91042004,132.03010968,29.437,29.506,113100,50,-0.632,-1.26327,-0.72376,-0.93805,3.898
2263,43.91086808,132.03016264,28.788,29.099,113150,50,-0.649,-1.2971,-0.74314,-0.81571,4.868
2264,43.91131531,132.03022706,28.6,28.82,113200,50,-0.188,-0.37612,-0.2155,-0.55646,5.925
2265,43.91176221,132.03029617,28.6,28.685,113250,50,0.0,0.0,0.0,-0.27115,6.356
2266,43.91220643,132.03039271,28.677,28.695,113300,50,0.077,0.1542,0.08835,0.02092,8.898
2267,43.91265049,132.03049087,28.759,28.76,113350,50,0.082,0.16326,0.09354,0.1288,9.048
2268,43.91309456,132.03058903,28.84,28.84,113400,50,0.082,0.16326,0.09354,0.16,9.048
2269,43.91353862,132.03068719,28.922,28.904,113450,50,0.082,0.16326,0.09354,0.12916,9.048
2270,43.91398267,132.03078555,29.0,28.952,113500,50,0.078,0.15602,0.08939,0.09651,9.066
2271,43.91442622,132.03088809,29.0,28.984,113550,50,0.0,0.0,0.0,0.06386,9.456
2272,43.91486977,132.03099064,29.0,29.0,113600,50,0.0,0.0,0.0,0.0312,9.456
2273,43.91531332,132.03109319,29.0,29.0,113650,50,0.0,0.0,0.0,0.0,9.456
2274,43.9157566,132.03119794,29.0,29.0,113700,50,0.0,0.0,0.0,0.0,9.661
2275,43.91619982,132.03130322,29.0,29.0,113750,50,0.0,0.0,0.0,0.0,9.71
2276,43.91664304,132.0314085,29.0,29.0,113800,50,0.0,0.0,0.0,0.0,9.71
2277,43.91708626,132.03151379,29.0,29.0,113850,50,0.0,0.0,0.0,0.0,9.71
2278,43.91752947,132.03161907,29.0,29.0,113900,50,0.0,0.0,0.0,0.0,9.71
2279,43.91797269,132.03172436,29.0,29.0,113950,50,0.0,0.0,0.0,0.0,9.71
2280,43.91841591,132.03182964,29.0,29.0,114000,50,0.0,0.0,0.0,0.0,9.71
2281,43.91885913,132.03193493,29.0,29.0,114050,50,0.0,0.0,0.0,0.0,9.71
2282,43.91930235,132.03204022,29.0,29.0,114100,50,0.0,0.0,0.0,0.0,9.71
2283,43.91974556,132.03214552,29.0,28.961,114150,50,0.0,0.0,0.0,-0.07785,9.71
2284,43.92018878,132.03225081,29.0,28.882,114200,50,0.0,0.0,0.0,-0.15735,9.71
2285,43.92063278,132.03234953,28.805,28.764,114250,50,-0.195,-0.38924,-0.22302,-0.23685,9.099
2286,43.9210768,132.03244811,28.607,28.606,114300,50,-0.199,-0.39751,-0.22775,-0.31635,9.086
2287,43.92152082,132.03254669,28.408,28.408,114350,50,-0.199,-0.39751,-0.22775,-0.39586,9.086
2288,43.92196484,132.03264528,28.209,28.368,114400,50,-0.199,-0.39751,-0.22775,-0.07971,9.086
2289,43.92240886,132.03274386,28.01,28.496,114450,50,-0.199,-0.39751,-0.22775,0.25557,9.086
2290,43.92285409,132.03283119,28.606,28.791,114500,50,0.596,1.19149,0.68264,0.59084,8.041
2291,43.92329939,132.03291789,29.246,29.249,114550,50,0.639,1.27887,0.7327,0.91635,7.983
2292,43.9237447,132.0330046,29.885,29.747,114600,50,0.639,1.27887,0.7327,0.99586,7.984
2293,43.92419003,132.03309093,30.5,30.126,114650,50,0.615,1.23005,0.70473,0.75756,7.948
2294,43.92463628,132.03316767,30.5,30.377,114700,50,0.0,0.0,0.0,0.50178,7.061
2295,43.92508253,132.03324442,30.5,30.5,114750,50,0.0,0.0,0.0,0.24601,7.061
2296,43.92552939,132.03331382,30.5,30.5,114800,50,0.0,0.0,0.0,0.0,6.382
